2021-2022-winter-000,2021-2022,winter,Artificial Intelligence, ,cs22A,Social & Economic Impact of Artificial Intelligenc,http://web.stanford.edu/class/cs22a/,Kaplan
2021-2022-winter-001,2021-2022,winter,Artificial Intelligence, ,cs24,Minds and Machines, ,Goodman
2021-2022-winter-002,2021-2022,winter,Software Systems, ,cs47,Cross-platform Mobile App Development,https://web.stanford.edu/class/cs47/,Landay
2021-2022-winter-003,2021-2022,winter,Mathematical Foundations of Computing, ,cs51,CS + Social Good Studio,http://web.stanford.edu/class/cs51/,Cain
2021-2022-winter-004,2021-2022,winter,Mathematical Foundations of Computing, ,cs56N,Great Discoveries & Inventions in Computing, ,Hennessy
2021-2022-winter-005,2021-2022,winter,Mathematical Foundations of Computing, ,cs57N,Randomness: Comp and Phil Approaches, ,Wootters/Icard
2021-2022-winter-006,2021-2022,winter,Technology and Society, ,cs83,Playback Theater,https://omereingold.wordpress.com/cs-83-playback-theater-for-research/,Reingold
2021-2022-winter-007,2021-2022,winter,"Introductory, miscellaneous", ,cs100A,Problem-solving Lab for CS 106A, ,Parlante
2021-2022-winter-008,2021-2022,winter,"Introductory, miscellaneous", ,cs100B,Problem-solving Lab for CS 106B, ,Schwarz
2021-2022-winter-009,2021-2022,winter,"Introductory, miscellaneous", ,cs103,Mathematical Foundations of Computing,http://web.stanford.edu/class/cs103/,Lee
2021-2022-winter-010,2021-2022,winter,"Introductory, miscellaneous", ,cs103A,Mathematical Problem-solving Strategies,http://web.stanford.edu/class/cs103a/,Lee
2021-2022-winter-011,2021-2022,winter,"Introductory, miscellaneous", ,cs106A,Programming Methodology,https://web.stanford.edu/class/cs106a/,Parlante
2021-2022-winter-012,2021-2022,winter,"Introductory, miscellaneous", ,cs106B,Programming Abstractions,https://web.stanford.edu/class/cs106b/,Schwarz
2021-2022-winter-013,2021-2022,winter,"Introductory, miscellaneous", ,cs106L,Standard C++ Programming Laboratory,http://web.stanford.edu/class/cs106l/,Schwarz
2021-2022-winter-014,2021-2022,winter,"Introductory, miscellaneous", ,cs106S,Coding for Social Good,http://web.stanford.edu/class/cs106s/,Cain
2021-2022-winter-015,2021-2022,winter,"Introductory, miscellaneous", ,cs107,Computer Organization and Systems,http://web.stanford.edu/class/cs107/,Gregg
2021-2022-winter-016,2021-2022,winter,"Introductory, miscellaneous", ,cs107A,Problem-solving Lab for CS 107,https://web.stanford.edu/class/cs107a/,Gregg
2021-2022-winter-017,2021-2022,winter,"Introductory, miscellaneous", ,cs107E,Computer Systems from the Ground Up,http://web.stanford.edu/class/cs107e/,Hanrahan/Zelen
2021-2022-winter-018,2021-2022,winter,"Introductory, miscellaneous", ,cs108,Object-Oriented Systems Design,http://web.stanford.edu/class/cs108/,Young
2021-2022-winter-019,2021-2022,winter,"Introductory, miscellaneous", ,cs109,Intro to Probability for Computer Scientists,http://web.stanford.edu/class/cs109/,Piech
2021-2022-winter-020,2021-2022,winter,"Introductory, miscellaneous", ,cs109A,Problem Solving Lab for 109,https://web.stanford.edu/class/cs109a/,Piech
2021-2022-winter-021,2021-2022,winter,Hardware Systems, ,cs110,Principles of Computer Systems,http://web.stanford.edu/class/cs110/,Cain/Troccoli
2021-2022-winter-022,2021-2022,winter,Hardware Systems, ,cs110A,Problem Solving Lab for CS110, ,Cain/Troccoli
2021-2022-winter-023,2021-2022,winter,Hardware Systems, ,cs110L,Safety in Systems Programming,https://web.stanford.edu/class/cs110l/,Rossman
2021-2022-winter-024,2021-2022,winter,Hardware Systems, ,cs112,Operating Systems Kernel Impl Proj, ,Mazieres
2021-2022-winter-025,2021-2022,winter,Software Systems, ,cs140,Operating Systems and Systems Programming,http://web.stanford.edu/class/cs140/,Mazieres
2021-2022-winter-026,2021-2022,winter,Software Systems, ,cs140E,Operating Systems Design and Implementation,https://github.com/dddrrreee/cs140e-20win/,Engler
2021-2022-winter-027,2021-2022,winter,Software Systems, ,cs142,Web Applications,http://web.stanford.edu/class/cs142/,Rosenblum
2021-2022-winter-028,2021-2022,winter,Software Systems, ,cs147,Introduction to Human-Computer Interaction Design,https://hci.stanford.edu/courses/cs147/2022/wi/,Landay
2021-2022-winter-029,2021-2022,winter,Mathematical Foundations of Computing, ,cs152,Trust and Safety Engineering,https://canvas-gateway.stanford.edu/goCanvas.html,Stamos
2021-2022-winter-030,2021-2022,winter,Analysis of Algorithms, ,cs161,Design and Analysis of Algorithms,https://stanford-cs161.github.io/summer2022/,Anari/Charikar
2021-2022-winter-031,2021-2022,winter,Analysis of Algorithms, ,cs161A,Problem-Solving Lab for CS161, ,Anari/Charikar
2021-2022-winter-032,2021-2022,winter,Analysis of Algorithms, ,cs163,The Practice of Theory Research, ,Reingold
2021-2022-winter-033,2021-2022,winter,Technology and Society, ,cs182,"Ethics, Public Policy, and Technological Change",https://web.stanford.edu/class/cs182/,Sahami/Reich
2021-2022-winter-034,2021-2022,winter,Technology and Society, ,cs182W,"Ethics, Public Policy & Technological Change (WIM)",https://web.stanford.edu/class/cs182w/,Sahami/Reich
2021-2022-winter-035,2021-2022,winter,Independent Study and Practicum, ,cs190,Software Design Studio,http://web.stanford.edu/~ouster/cs190-winter22/,Ousterhout
2021-2022-winter-036,2021-2022,winter,Independent Study and Practicum, ,cs191,Senior Project,http://cs191.stanford.edu/,(none listed)
2021-2022-winter-037,2021-2022,winter,Independent Study and Practicum, ,cs191W,Writing Intensive Senior Project,http://cs191w.stanford.edu/,(none listed)
2021-2022-winter-038,2021-2022,winter,Independent Study and Practicum, ,cs192,Programming Service Project,http://cs192.stanford.edu/,(none listed)
2021-2022-winter-039,2021-2022,winter,Independent Study and Practicum, ,cs193X,Web Programming Fundamentals,https://login.stanford.edu/idp/profile/SAML2/Redirect/SSO?execution=e1s1,Chang
2021-2022-winter-040,2021-2022,winter,Independent Study and Practicum, ,cs194,Software Project,http://web.stanford.edu/class/cs194/,Borenstein
2021-2022-winter-041,2021-2022,winter,Independent Study and Practicum, ,cs194W,Software Project (WIM),http://web.stanford.edu/class/cs194W/,Borenstein
2021-2022-winter-042,2021-2022,winter,Independent Study and Practicum, ,cs195,Supervised Undergraduate Research, ,(none listed)
2021-2022-winter-043,2021-2022,winter,Independent Study and Practicum, ,cs198,Teaching Computer Science,https://cs198.stanford.edu/,Sahami
2021-2022-winter-044,2021-2022,winter,Independent Study and Practicum, ,cs198B,Additional Topics in Teaching Computer Science, ,Sahami
2021-2022-winter-045,2021-2022,winter,Independent Study and Practicum, ,cs199,Independent Work,http://cs199.stanford.edu/,(none listed)
2021-2022-winter-046,2021-2022,winter,Independent Study and Practicum, ,cs199P,Independent Work,http://cs199p.stanford.edu/,(none listed)
2021-2022-winter-047,2021-2022,winter,"Introductory, miscellaneous", ,cs205L,Continuous Math Methods Emphasis on Machine Learn,http://web.stanford.edu/class/cs205l/,Fedkiw
2021-2022-winter-048,2021-2022,winter,"Introductory, miscellaneous", ,cs206,Exploring Computational Journalism,http://web.stanford.edu/class/cs206/,Agrawala/Tumgo
2021-2022-winter-049,2021-2022,winter,Hardware Systems, ,cs210A,Software Project Experience with Corporate Partner, ,Borenstein
2021-2022-winter-050,2021-2022,winter,Hardware Systems, ,cs212,Operating Systems and Systems Programming,https://web.stanford.edu/class/cs212/,Mazieres
2021-2022-winter-051,2021-2022,winter,Artificial Intelligence, ,cs223A,Introduction to Robotics,https://cs.stanford.edu/groups/manips/teaching/cs223a/,Khatib/Ganguly
2021-2022-winter-052,2021-2022,winter,Artificial Intelligence, ,cs224N,Natural Language Processing with Deep Learning,http://web.stanford.edu/class/cs224n/,Manning
2021-2022-winter-053,2021-2022,winter,Artificial Intelligence, ,cs228,Probabilistic Graphical Models: Principles and Tec,https://ermongroup.github.io/cs228/,Ermon
2021-2022-winter-054,2021-2022,winter,Numerical Analysis, ,cs231A,Computer Vision:From 3D Recontruct to Recognition,http://web.stanford.edu/class/cs231a/,Bohg
2021-2022-winter-055,2021-2022,winter,Numerical Analysis, ,cs234,Reinforcement Learning,http://web.stanford.edu/class/cs234/index.html,Brunskill
2021-2022-winter-056,2021-2022,winter,Numerical Analysis, ,cs236G,Generative Adversarial Networks,https://cs236g.stanford.edu/,Zhou
2021-2022-winter-057,2021-2022,winter,Numerical Analysis, ,cs237B,Principles of Robot Autonomy II,http://web.stanford.edu/class/cs237b/,Bohg/Pavone
2021-2022-winter-058,2021-2022,winter,Numerical Analysis, ,cs239,Advanced Topics in Sequential Decision Making,http://web.stanford.edu/class/aa229/,Kochenderfer
2021-2022-winter-059,2021-2022,winter,Software Systems, ,cs245,Principles of Data-intensive Systems,http://web.stanford.edu/class/cs245/,Zaharia
2021-2022-winter-060,2021-2022,winter,Software Systems, ,cs246,Mining Massive Data Sets,http://web.stanford.edu/class/cs246/,Leskovec
2021-2022-winter-061,2021-2022,winter,Software Systems, ,cs247B,Design for Behavior Change, ,Wodtke
2021-2022-winter-062,2021-2022,winter,Software Systems, ,cs247S,Service Design, ,Stanford
2021-2022-winter-063,2021-2022,winter,Software Systems, ,cs248,Interactive Computer Graphics,https://gfxcourses.stanford.edu/cs248/winter22,Fatahalian/Jam
2021-2022-winter-064,2021-2022,winter,Mathematical Foundations of Computing, ,cs250,Algebraic Error Correcting Codes, ,Wootters
2021-2022-winter-065,2021-2022,winter,Mathematical Foundations of Computing, ,cs254,Computational Complexity,http://theory.stanford.edu/~liyang/teaching/complexity22.html,Tan
2021-2022-winter-066,2021-2022,winter,Mathematical Foundations of Computing, ,cs255,Introduction to Cryptography,https://crypto.stanford.edu/~dabo/cs255/,Boneh
2021-2022-winter-067,2021-2022,winter,Mathematical Foundations of Computing, ,cs259Q,Quantum Computing,http://web.stanford.edu/class/cs259q/,Bouland
2021-2022-winter-068,2021-2022,winter,Analysis of Algorithms, ,cs265,Randomized Algorithms and Probabilistic Analysis,http://web.stanford.edu/class/cs265/,Wootters/Valia
2021-2022-winter-069,2021-2022,winter,Computational Biology and Interdisciplinary Topics, ,cs270,Modeling Biomedical Systems, ,Musen
2021-2022-winter-070,2021-2022,winter,Computational Biology and Interdisciplinary Topics, ,cs275,Translational Bioinformatics, ,Wall
2021-2022-winter-071,2021-2022,winter,Computational Biology and Interdisciplinary Topics, ,cs275A,Symbolic Musical Information,http://www.ccarh.org/courses/253/,Selfridge-Fiel
2021-2022-winter-072,2021-2022,winter,Independent Study and Practicum, ,cs295,Software Engineering,http://web.stanford.edu/class/cs295/,Achour
2021-2022-winter-073,2021-2022,winter,Artificial Intelligence, ,cs320,Value of Data and AI,http://cs320.stanford.edu/,Zaharia/Zou
2021-2022-winter-074,2021-2022,winter,Artificial Intelligence, ,cs322,Triangulating Intelligence,https://cs322.stanford.edu/,Wu/Gweon
2021-2022-winter-075,2021-2022,winter,Artificial Intelligence, ,cs324,Developing and Understanding Massive Language Models,https://stanford-cs324.github.io/winter2022/,Liang/Re
2021-2022-winter-076,2021-2022,winter,Artificial Intelligence, ,cs329S,Machine Learning Systems Design,https://web.stanford.edu/class/cs329s/,Nguyen
2021-2022-winter-077,2021-2022,winter,Numerical Analysis, ,cs333,Algorithms for Interactive Robotics, ,Sadigh
2021-2022-winter-078,2021-2022,winter,Software Systems, ,cs342,Building for Digital Health,https://web.stanford.edu/class/cs342/,Aalami
2021-2022-winter-079,2021-2022,winter,Software Systems, ,cs348C,Computer Graphics: Animation and Simulation,http://web.stanford.edu/class/cs348c/,James
2021-2022-winter-080,2021-2022,winter,Software Systems, ,cs348N,Neural Models for 3D Geometry,http://graphics.stanford.edu/courses/cs348n-22-winter/,Guibas
2021-2022-winter-081,2021-2022,winter,Mathematical Foundations of Computing, ,cs354,Topics in Intract: Unfulfilled Algor Fantasies,http://cs354.stanford.edu/,Rubinstein
2021-2022-winter-082,2021-2022,winter,Mathematical Foundations of Computing, ,cs356,Topics in Computer and Network Security,https://cs356.stanford.edu/,Durumeric
2021-2022-winter-083,2021-2022,winter,Independent Study and Practicum, ,cs390A,Curricular Practical Training,http://cs390a.stanford.edu/,(none listed)
2021-2022-winter-084,2021-2022,winter,Independent Study and Practicum, ,cs390B,Curricular Practical Training,http://cs390b.stanford.edu/,(none listed)
2021-2022-winter-085,2021-2022,winter,Independent Study and Practicum, ,cs390C,Curricular Practical Training,http://cs390c.stanford.edu/,(none listed)
2021-2022-winter-086,2021-2022,winter,Independent Study and Practicum, ,cs390D,Part-time Curricular Practical Training, ,(none listed)
2021-2022-winter-087,2021-2022,winter,Independent Study and Practicum, ,cs399,Independent Project,http://cs399.stanford.edu/,(none listed)
2021-2022-winter-088,2021-2022,winter,Independent Study and Practicum, ,cs399P,Independent Project,http://cs399p.stanford.edu/,(none listed)
2021-2022-winter-089,2021-2022,winter,Artificial Intelligence, ,cs422,Interactive and Embodied Learning,http://web.stanford.edu/class/cs422/,Haber
2021-2022-winter-090,2021-2022,winter,Numerical Analysis, ,cs432,Comp Vision for Educ and Soc Science Research, ,Haber
2021-2022-winter-091,2021-2022,winter,Software Systems, ,cs448I,Computational Imaging and Display, ,Wetzstein
2021-2022-winter-092,2021-2022,winter,Independent Study and Practicum, ,cs498C,Intro to CSCL, ,Pea/Viswanatha
2021-2022-winter-093,2021-2022,winter,Independent Study and Practicum, ,cs499,Advanced Reading and Research,http://cs499.stanford.edu/,(none listed)
2021-2022-winter-094,2021-2022,winter,Independent Study and Practicum, ,cs499P,Advanced Reading and Research, ,(none listed)
2021-2022-winter-095,2021-2022,winter,Artificial Intelligence, ,cs528,ML Systems Seminar,https://mlsys.stanford.edu/,Fu/Goel
2021-2022-winter-096,2021-2022,winter,Artificial Intelligence, ,cs529,Robotics and Autonomous Systems Seminar, ,Bohg/Pavone
2021-2022-winter-097,2021-2022,winter,Software Systems, ,cs547,Human-Computer Interaction Seminar,https://hci.stanford.edu/courses/cs547/,Agrawala
2021-2022-winter-098,2021-2022,winter,"Introductory, miscellaneous", ,cs802,TGR Dissertation,http://cs802.stanford.edu/,(none listed)
